A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,month,y
0.8816971136216728,0.8635009121309245,0.3145655100867373,0.024828910804360227,0.8920323375169902,0.07402687647455952,0.8747844295198043,0.253125677142064,0.7206829721015195,0.5634106612374891,0.27890289389646483,0.8950621548558534,0.9844780560137913,0.7078979286179155,0.4465575722064569,0.41396837869475567,0.11803889856489036,0.6525272680659788,0.5967177445693407,0.17212660678967537,0.5524892661833944,0.761980999758213,0.8901168626254975,0.13917553130991012,0.006948871610489182,0.802609163641768,Aug,0.002901338695182548
0.8904305855361934,0.5848738907405433,0.9422875190071072,0.10195818161611825,0.08086978922388166,0.5425626438641046,0.729462183408679,0.13447199846434466,0.3984681650376428,0.5448968907309553,0.22014055575472072,0.8007520521977963,0.9667715452583652,0.12533623206824884,0.4311838121060353,0.31686915102519475,0.9937945274785751,0.6967841046844866,0.6110600358565869,0.5558447939634211,0.21494682948222876,0.620616504625863,0.33129286531684377,0.2810267493127384,0.32351884157188016,0.7695868279373856,Mar,0.2727523451651049
0.029614437849329045,0.6509301735650443,0.9349177894664962,0.3880721822718067,0.8965851615534394,0.6055940774900294,0.05092832368451273,0.4836563747581637,0.5471106486295803,0.6996039710700139,0.6118934134728418,0.1039154814659975,0.579645409650767,0.13772866158542552,0.6203444466534227,0.3417433081780354,0.8306438046840463,0.26697771306339146,0.7841608732381252,0.7820333625933327,0.4444145796819482,0.35686517714115473,0.9263636680796671,0.5339195238770974,0.5097846054594158,0.4446328472954565,Feb,0.8165518614802958
0.08534131588319249,0.9285893874785434,0.5563751372968849,0.27950078057565253,0.7050760337893189,0.867755828539434,0.32562400478482045,0.92290525917185,0.4426391374976228,0.9940462782015493,0.5523566258921531,0.8372493523931123,0.9964208635581051,0.6574236882499492,0.9343863668728275,0.7023461901697811,0.3013931839920667,0.701595836495548,0.6424244731031057,0.0026026761594157843,0.5235877413649934,0.0885393530922588,0.18705098355643002,0.5173171817655507,0.6366588617300973,0.18709826768062185,Aug,0.9880637042888322
0.7177152644158136,0.6043421696319313,0.5998532114430358,0.9092841725671174,0.7817651018840148,0.8130245953068755,0.2942158297349764,0.27121077988667364,0.8707877923012933,0.7612265731594744,0.6583898501184539,0.32962113304850604,0.8309245458668406,0.8850084715123567,0.5902786983224952,0.3142367112515463,0.6073889431286279,0.5416741977747314,0.24386370733218532,0.9112824327986929,0.19505572775240498,0.9529486320385054,0.9114615089977102,0.6956839121710459,0.799141051263344,0.8940834806164262,Jan,1.6678487187580964
0.7348032098264354,0.18985063385289347,0.7269319156542311,0.8517965855810552,0.9383488570032683,0.671647494934383,0.5293557023053693,0.37647854315925144,0.44345159009992274,0.8811247027607324,0.17701690996356134,0.9588583891250037,0.13250995332363613,0.9470985680060862,0.17926422630625927,0.43837872458796,0.5282927925114551,0.8030979216109564,0.1344560290108464,0.5868792492749909,0.7947754849227576,0.9839688528343215,0.25489778826736353,0.9302237858705101,0.006547754804360095,0.06661143264071812,Feb,0.01827263178919101
0.8845845799872707,0.12465630700617869,0.4080471396649963,0.5137047116387432,0.8195670138808279,0.31599482142213164,0.3465150187777759,0.8782082680282496,0.09114537453480054,0.7037904970947308,0.5090968716121542,0.20245176115329533,0.17999610433892055,0.08826813685933942,0.9041202676126554,0.6124941984780737,0.3148623907548016,0.0057326792886643885,0.0584548915551375,0.02509896700420744,0.13867430387436364,0.221424814156011,0.41619168917987337,0.065358244686339,0.47295037910256843,0.7476932296268397,Jan,0.09273361980564737
0.02137894448363231,0.20124532016779775,0.8646062041280141,0.8732655545179305,0.6452768321426707,0.4895441781892925,0.5872556543040721,0.9236001710669722,0.9393938859415598,0.2663113251195943,0.330902232160702,0.222251687951579,0.3986505479648156,0.8050988343302528,0.15614127007799794,0.29646515530298345,0.8445089492520161,0.5037862141978298,0.3889541430418817,0.49847024708675114,0.897413310850521,0.5337823336471059,0.6339238421267638,0.11099087086312531,0.42500072387074284,0.018045047489038013,Aug,0.14151360137961722
0.30018389974321025,0.04726076284416414,0.11886200630886679,0.13379153151854672,0.136230097052767,0.07747227976243032,0.5657888980122946,0.7773250175218621,0.9459641288311549,0.4085546147636421,0.5696214362621487,0.4114822225859708,0.480416860466816,0.6766201081397557,0.8535944754346504,0.3116713997902719,0.6598958441253818,0.31355167721504196,0.9844119815308084,0.05827144979932807,0.571132324635306,0.521428690065471,0.5269633326986951,0.9818144318363458,0.6549516760750574,0.9313493605357361,Oct,1.9291230231776848
0.4918459023183911,0.7210882678900361,0.5393207656948296,0.5575371881602231,0.2510746933711857,0.5651909433707039,0.6587840095569366,0.673363620026209,0.7509937684111354,0.5340201919459449,0.6515690748571575,0.7222344392320149,0.809169888025204,0.7784327931888965,0.22983068679660756,0.7814426845584612,0.1419146159726553,0.9090990468381653,0.8471545483204536,0.590088335851269,0.10773355872073964,0.17906632084555985,0.751288676911442,0.19212640945146398,0.8832568992107251,0.8502917758403847,Jul,0.5090909300057707
