A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,month,y
0.5944360888688909,0.24105500577498817,0.8877412785956822,0.6635788663750329,0.6200678606758975,0.08099321124974669,0.5192050423842972,0.9003178669382338,0.20932175278428644,0.14654874401733586,0.3754313820220775,0.7252337566754252,0.9563514705717427,0.3643419121023854,0.39238414262934074,0.3211388952566205,0.8345364633270562,0.9994766670603522,0.6165450114683706,0.9497026765625659,0.31392675612439735,0.8547186813179728,0.7288425674188735,0.6848027098682878,0.6220052630095085,0.03627472387685682,Jun,1.2778526689837457
0.5199108744288066,0.021367496273877684,0.7488964076386898,0.32655838531706416,0.5023698671957273,0.5485319086954036,0.10053597376327883,0.31150755665961527,0.022024278380291418,0.46260850996844693,0.8446407114760462,0.7197726524361666,0.9384530343582242,0.8968576753478993,0.8258578276173448,0.23589451429516284,0.46311063979202216,0.07652904268646821,0.9453784589830128,0.06091938773574879,0.03841972029570695,0.5170866823967769,0.6115049625195279,0.7738208942768222,0.061925294026253026,0.17265293739185616,Mar,0.14375725920525081
0.7768895471351569,0.5578429204567957,0.11041908822663216,0.6008874358361762,0.7578151880958001,0.8229307915754274,0.049657350348639495,0.3621181226759239,0.00744334614801323,0.7535094026216114,0.7521353403220421,0.4443906445436061,0.8910038596391183,0.712249019799388,0.4698334910509243,0.7687958074409267,0.500270147576191,0.5082906213283434,0.7994429857710812,0.9716251943197203,0.8845968726680111,0.11538663076823319,0.7900372020689271,0.6307982242547214,0.09376865460283124,0.269949280944876,Dec,1.2931331433562523
0.20716736437898875,0.8537108155249055,0.007062808458075942,0.8040115473916397,0.10448197559165241,0.9912017321186475,0.11550918575579129,0.7330780535933399,0.9105637648586936,0.006292203256707873,0.5472322200029418,0.7454789332821395,0.8118854674134236,0.6576059842243646,0.9213669192094468,0.968193227283637,0.3786534751249279,0.4826437237227567,0.3918452863093328,0.8401120573888221,0.8344198477734693,0.14468616470476958,0.6812596616958183,0.4486370456499085,0.43845708520160054,0.037285259315546604,Apr,0.5901242740473488
0.881657106236768,0.9148763583069089,0.07849156281887426,0.49351902778678913,0.1358092463954762,0.9317859017321957,0.1833868905490076,0.2427379416932951,0.6641249330686027,0.45841124754335427,0.04233918867353036,0.8156673267925528,0.8094483769024885,0.028781681246394464,0.8844534363541969,0.8522832980892907,0.9570386444499526,0.5933815522606232,0.5858704957867553,0.4407538304083646,0.3104855552756346,0.8403662372664974,0.38632525646678284,0.01587942756516303,0.4968156060376193,0.5271720544114912,Dec,1.8534201589017687
0.31795519913404,0.5507211006240303,0.7107851836141131,0.6126685319813366,0.9598445880988639,0.726528248794032,0.6369761888885834,0.9560349332802541,0.30118266821081974,0.9962008543051187,0.5129492227689204,0.8146913258484443,0.013191033111583983,0.896883724869155,0.3785411469599368,0.6598942899735163,0.3031877756836331,0.6134092623316338,0.6744717751207581,0.30297211875368824,0.6910854568097765,0.7370744066823306,0.3448017324554473,0.4956375562290171,0.007381783536875575,0.10789939910461144,Mar,0.010976067458485802
0.587195708764969,0.06382432893570744,0.5728733032851515,0.13855588547448616,0.2701224495582455,0.8116479981080083,0.8627053309259929,0.33338646191108284,0.577537947636412,0.6937039041664199,0.936076180428048,0.7928213654493939,0.31583309144666016,0.958252310109907,0.29678038595298994,0.11572125149020351,0.20705176055661667,0.8426078370816483,0.1885674637130662,0.8184734958756618,0.3887578592087242,0.274977069514458,0.17478028427737335,0.9838611696329287,0.1951368153029619,0.09856548890980733,Jun,0.5759626060272506
0.7411904198126444,0.2662102412898366,0.0741960155136937,0.9207245635757563,0.20888799007387918,0.6016802363148452,0.7722272859871908,0.3184341250199516,0.8796100702614718,0.32540328956873765,0.48459338972878974,0.5558283096792153,0.04319527142770774,0.7455605662187255,0.07862214154372127,0.2128953749676762,0.3505480694475194,0.9991056122515704,0.2434068960098066,0.30639170958822304,0.8888738191262388,0.3643622738645814,0.9792861428790965,0.36214005367099367,0.07746939712444179,0.9098171708544247,Oct,0.08416431489751461
0.5079332463419516,0.6797140205388795,0.1820854077724683,0.8606640754559446,0.24990597240136225,0.8670819156317962,0.5449424540064605,0.3068186279085581,0.9359857364629824,0.7978860914599608,0.22981400047993225,0.5244999652204968,0.030420054902002502,0.873313069591548,0.7287926014303696,0.7685394747379033,0.43218241891887843,0.18779872757330363,0.6548571724347503,0.4459810477161782,0.2581987730436762,0.5392788997162837,0.3941144258355741,0.980395506032313,0.7855516342036417,0.7355936726844619,May,2.3104538757887694
0.4487998118767895,0.5378792685164201,0.4144476829108289,0.2682480628562569,0.4325694713667117,0.10863462399845558,0.8680808094240404,0.2599149590857044,0.9654136140215661,0.7359819577131457,0.6784455945747545,0.17877722575914556,0.3503805394199196,0.3796245747298249,0.6382482300352523,0.8724821242898245,0.5189684228273723,0.9948202133456612,0.145933982305121,0.46328395672121025,0.9616264608005529,0.36113550929077365,0.35448862050441143,0.7561571099022946,0.21713939260446335,0.7925572928681762,Nov,0.49257448667319204
0.30995783963193047,0.95838461089715,0.7191527872823877,0.6485448791450462,0.6075747294000293,0.0071794371670417245,0.2323689365138042,0.1557814845341674,0.6044443873815023,0.8113675666025003,0.5802870699942158,0.49422068480340753,0.07591765628419656,0.3241465559431548,0.8536732509791327,0.5582182284437633,0.23547623953555963,0.6215177365084443,0.14557267150024833,0.49923509136843447,0.047733058318479404,0.7849870521558708,0.004039630194930699,0.21320526599725576,0.059635862748425916,0.03088418838706175,Aug,0.03814403994076195
0.5107198804878749,0.21443078553827732,0.5515462135181324,0.2746996423269287,0.6242498787725764,0.11972006937003743,0.04291645846019465,0.06495856691399693,0.014336712815615882,0.466767639925187,0.7614301177742364,0.11410928981574597,0.16728438856165695,0.13054164871667362,0.4037924646284875,0.6250050782673658,0.0019088664782054288,0.7234539939307763,0.5841939022204603,0.297524344063007,0.12819434931649754,0.5523949937848017,0.35580758360701936,0.5687922994296843,0.09095729034041578,0.4600205912632687,Oct,0.1552074189678555
0.7965514797496521,0.8390205087794392,0.28084284705950757,0.6438304748892311,0.7346441261430822,0.8222925282936033,0.6974371607785317,0.5300341925851327,0.05749859933202339,0.8257582619638328,0.4807617759481248,0.9510681430804886,0.7240054688853568,0.4121889704080475,0.4714706149747896,0.612780421125508,0.6483366947226665,0.245989120971984,0.42358271998642516,0.2577059574435818,0.9624877632457715,0.03524873220860014,0.7053665034873624,0.4431165281638858,0.226838265856515,0.39340358009516846,May,0.30154735446316633
0.3946050798745537,0.9780716906917507,0.5455685835908357,0.40994591743124703,0.06270897215425764,0.46803939449857546,0.4109929412326573,0.6998482868533255,0.645893517833258,0.7167076259309805,0.56479436426519,0.5749662616958138,0.7683455745646632,0.9859204776282878,0.260745200703164,0.35268857397152986,0.21541289604325142,0.8952898053436614,0.33978013570376164,0.7368121940473625,0.8207835155188985,0.06674862563513162,0.806161286231014,0.4794382424193362,0.97293708087288,0.38103568783524866,Jan,1.3993897321148794
0.43044074176860375,0.7458965209447819,0.7301135338149355,0.3390204897540686,0.11147051955229159,0.6504312710657761,0.8268667989705976,0.495387672162485,0.25282127735065285,0.7366863109471172,0.8787158937398948,0.680485196868932,0.6784394139572132,0.9209625146266815,0.16154615310441456,0.9713675980041949,0.9741518524887945,0.3617729968912935,0.3341657713048873,0.5933632818708012,0.6184306613702872,0.2987633547601837,0.2309538066161243,0.39996803556877625,0.37095342419981864,0.08993487710114512,May,0.4451085370941372
0.12678094481774527,0.7714907574136339,0.8849976271335517,0.40671972498165543,0.13659270465147166,0.24586578796629277,0.6548187724205354,0.6826965897156667,0.45687889258310677,0.3403422155162068,0.31160768743653644,0.4711860717998487,0.04380274622067959,0.15938348617192588,0.9781055999305255,0.37238680878518227,0.7612780721373462,0.9607729203759573,0.07443548942544176,0.19580442499420825,0.40157237235456866,0.4883222588492543,0.32990079051352816,0.21091265760024436,0.6573891737137181,0.4187664906002755,Jun,0.4159550931167669
0.5245695341729869,0.7269759236343948,0.26478239763649636,0.8446236137542406,0.3236977221892814,0.8130270810891967,0.678344636452062,0.033693678254806625,0.5114434661043542,0.8251902688535973,0.1154093872303228,0.3426515636119867,0.6040708643000279,0.8293718749031013,0.2647045884229261,0.5021569184718019,0.23124310218123145,0.06738586387686862,0.47958746033163246,0.671391075242709,0.9650750356009891,0.07509041427743812,0.8934556797931867,0.10527245162521437,0.14154246500928735,0.04679115828171298,Dec,1.498653414170601
0.6714827295114045,0.4684090069122687,0.8811507249086324,0.8026234472565313,0.46739913156629875,0.8538865167956783,0.6223669425306559,0.009939495734512804,0.8762601766612776,0.2960667169411294,0.16263843381867027,0.10377664125615738,0.6807338667019749,0.21957806589731432,0.06518556396807984,0.6352361771556956,0.6815055314904868,0.6829236094105501,0.5375832733974769,0.5474869277279241,0.9581088671313964,0.618649149449467,0.2264583358827288,0.28331700310647046,0.6805494078666807,0.18917517039239784,Jul,0.578433656108013
0.7791842090893966,0.3995101783786366,0.7564592303266099,0.4529681653401403,0.5676910571042189,0.3470082005194817,0.29277898046923956,0.910837554111409,0.5748514736113538,0.3377273181377587,0.13991955412090695,0.4746142223503007,0.958616885357523,0.4999401442120518,0.6701216628687314,0.8129449824612691,0.09876615252222931,0.3850187860627322,0.5360632695373823,0.5570364178726902,0.5690066386140625,0.7753686464305098,0.8408420917282312,0.3430523722459205,0.8627597145559062,0.42976586732785216,Jun,0.8879153002698505
0.8139126775533253,0.35535701777652406,0.05378561535578175,0.42432334407896233,0.26062917709972944,0.5323720597035324,0.8190699860750859,0.3101773214934892,0.9427570955151258,0.6203255181109548,0.2239645305243019,0.9019160092658032,0.06069893718584007,0.5288191744661744,0.5926021619275036,0.9390808991154355,0.9624499102558297,0.7998863203135526,0.12696535225251682,0.5968184180362632,0.8792685599735912,0.9376425531328555,0.04371193541647478,0.4631675267376502,0.07909828979163569,0.35189930903409083,Sept,0.1099072777559095
0.43314009507212814,0.21081875465326194,0.4686365750191065,0.2864836326665259,0.12464813914274242,0.7658952327639476,0.5270673007951444,0.8177095528558812,0.7233650501536277,0.3170285858369707,0.24679823028883907,0.8357274183075576,0.038712303148329186,0.1332469582499929,0.26507269026791624,0.056358437360335516,0.8093827577827547,0.8452966145411235,0.4125282159927174,0.7065371429807993,0.8520443732177208,0.6067668346006124,0.8970648418255167,0.908501193492297,0.558300558802286,0.25783214846438873,Mar,1.5216501719978797
0.5401676844382016,0.9217245551523657,0.1221156473529026,0.6832628124112102,0.07552062621206168,0.16699831628601813,0.21876119753818124,0.8198418847009877,0.49257722091959266,0.1788650700068939,0.13795569190719648,0.6565172077707736,0.08947805596739611,0.005921659092611775,0.5428738309681225,0.7845356516902523,0.6306708961623075,0.27136898347025873,0.6140310014754856,0.055113011903281335,0.0404568730566528,0.07584176375583707,0.8754892646425073,0.6864708780880793,0.8049062553294862,0.2015165198263703,Apr,1.6576341116238607
0.17598408923996225,0.3253625032445313,0.2041815767487064,0.19933714064703423,0.1915094583135204,0.6971983810922182,0.7338921683758686,0.1649300181796779,0.3623611783289856,0.730355544721006,0.15261843803975428,0.1980840560893512,0.7239400273106107,0.08402507491757817,0.5939954228063054,0.7180079715441682,0.3365883764676316,0.6928053782721618,0.2513945470633493,0.1297746377955572,0.9514173310321504,0.4893294087145389,0.646447311776449,0.06193832377765684,0.553791631491973,0.3305934666983218,Oct,0.10290277613011992
0.7345104139170546,0.9963146047895763,0.919221746892243,0.24869059054663545,0.5716035847037346,0.8894445709536142,0.21218314693278154,0.8625620284668554,0.2613738649006615,0.11308308717654525,0.2793714826102498,0.8689204555428767,0.3305405695224999,0.9239192032636155,0.6637119063685825,0.5970775553894673,0.3168966676046977,0.02389971518690126,0.7426488873138275,0.6009829015810009,0.5015256907483506,0.06928333151246402,0.8179931307802337,0.0070745838320470655,0.4224467070106612,0.4745016859527269,Sept,0.008965903929957442
0.3326866868826334,0.7224540179111537,0.2392683296213428,0.781383992876431,0.363045137516917,0.864557532585906,0.051590362010493385,0.8281586758768752,0.3149030879507826,0.5332314537394096,0.05739184310518242,0.9346818058434738,0.9841727868204028,0.9003687611881174,0.19431123192681155,0.9475937550270039,0.7701112091859018,0.10961807145415514,0.12688335400587714,0.35428567198131317,0.08306173740985813,0.5090901881716349,0.06473118776319597,0.9531105114882756,0.6997848993305287,0.23111205232848264,Mar,2.000917029998075
0.8891115633256393,0.8541542040504545,0.5661912894909145,0.8014794990328075,0.9002427321996771,0.11148647679077663,0.7447549387886024,0.2376654454076622,0.3058372240262639,0.46102835244663765,0.7368180754529072,0.43678133781794787,0.474440417359982,0.4483392829185209,0.6180863540054565,0.8764956917597546,0.6269578842637349,0.4695652218001779,0.5036424191327806,0.11882843037478541,0.4359982222022444,0.0019241264032019423,0.4755366923587936,0.843292615161267,0.29467095215552597,0.28455795433163045,Jun,0.7454815135658822
0.38134806282048883,0.45094158157204967,0.5295570771555522,0.6056415878818631,0.6025287997770403,0.08531941670773457,0.37235095890794073,0.30584579011774304,0.10552647373867574,0.82881586858499,0.7777780310057129,0.1738367725610711,0.2269746945905038,0.11829951081819357,0.5969869849740638,0.20376614242794067,0.6252521082593182,0.12892541531445145,0.11883948636990427,0.14267044716381028,0.18356648197045156,0.01956237914096537,0.8960638058517917,0.6031377385608476,0.6849097999115741,0.6409356895802957,May,1.2392848435104882
0.9995425422631046,0.895653313525606,0.9431658747466478,0.2994044644861177,0.6156156635338683,0.09741697609429412,0.14626400752152158,0.7091393192999476,0.5190276236622826,0.2257955867822572,0.19193128797148476,0.06563451676849963,0.3900936323494667,0.3294126779193395,0.10780356582712292,0.7756909227727175,0.12194661960573361,0.6148678841128128,0.2448010871170796,0.3246285859299758,0.32750304601499347,0.451300654219266,0.8573286851301699,0.8888711487223522,0.7231623986887741,0.7256218456444198,May,1.9283945761059065
